Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
10/03/23 07:00,3.6203500000000002,3.37229,7.6049600000000002,2.6175999999999999,7.0191999999999997,1.1000000000000001,3,1.5,2.5,0.9,3.9,6.9,1.2,6.6,4.4000000000000004,2.1,2.2999999999999998,2,2.16,3.6,5,1.3814900000000001,12.2441,7.4088399999999996,7.8677999999999999,2.2309100000000002,2.0688800000000001,3.6802999999999999,4.6238999999999999,2.71855,3.4842300000000002,4.0495999999999999,2.8791600000000002,2.2999999999999998,7.29,1.6,1,1.98,5.0999999999999996,0.2,2.2999999999999998,2.7103100000000002,1.81948,3.3,1.1000000000000001,1.2,2.31264,1.74458,4.2257100000000003,0.86812999999999996,1.8005199999999999,3.0538799999999999,1.9227799999999999,0.87817000000000001,2.0733000000000001,3.9,1.9,2.5,4.0999999999999996,5.4491800000000001,3.5581999999999998,2.1040199999999998,5.2944800000000001,2.9394399999999998,7.7619699999999998,5.7181899999999999,7.2084200000000003,3.8957999999999999,2.71088,5.9728199999999996,4.1561000000000003,2.9710000000000001,2.8828900000000002,4.2339700000000002,8.0569199999999999,9.8189499999999992,10.51,1.4521599999999999,2.1017199999999998,2.6878099999999998,2.2656399999999999,7.2556099999999999,1.0037,4.8759300000000003,1.21235
10/03/23 08:00,3.3866700000000001,,9.1521000000000008,3.1337799999999998,6.9424000000000001,1,2.5,1.3,2.2000000000000002,0.8,3.3,7.3,1.2,6.6,3.5,2,1.9,2,2.0099999999999998,3.7,5,1.3137000000000001,9.6040799999999997,6.6906400000000001,5.0422900000000004,2.7375400000000001,2.1286399999999999,4.1604299999999999,5.9116400000000002,3.1260400000000002,3.6183399999999999,4.2535999999999996,2.9338299999999999,2,6.79,1.6,1.5,1.97,5.3,0.3,1.7,3.5271400000000002,1.94249,0.2,0.9,4.5,3.34857,1.50203,3.10555,0.84528999999999999,1.9250100000000001,2.5550700000000002,1.9461999999999999,5.8155000000000001,1.7458400000000001,4.2,1.9,2.2999999999999998,4.5,5.5100199999999999,3.94306,1.99126,4.98637,4.3097300000000001,5.5915299999999997,5.5568299999999997,6.7296500000000004,3.6364800000000002,2.7292000000000001,4.6092500000000003,4.3700099999999997,2.6146699999999998,2.7318600000000002,4.1456600000000003,7.5209299999999999,10.0496,9.4200900000000001,1.4080999999999999,4.76715,2.4423300000000001,2.2315,7.5297299999999998,0.87587999999999999,4.4421999999999997,0.94855
10/03/23 09:00,2.9432999999999998,,4.2271900000000002,2.1843599999999999,5.6913999999999998,0.7,2.5,1.5,2.2000000000000002,1,3.5,7.8,1.2,6.8,3.5,2.1,2.2000000000000002,1.8,2.0499999999999998,3.1,5.5,1.36737,10.5632,6.32193,1.4704999999999999,2.8352400000000002,1.44265,3.6206299999999998,4.72349,3.5672000000000001,3.9024399999999999,3.9617,2.8917199999999998,2.2000000000000002,7.19,1.8,1,1.78,5.9,0.4,2.2000000000000002,4.4701399999999998,1.96997,0.4,0.9,8.9,4.2034599999999998,1.3609899999999999,3.5917400000000002,0.87978999999999996,1.7056100000000001,2.2897699999999999,2.3967000000000001,5.6768799999999997,2.1950599999999998,3.9,1.8,2.5,4.4000000000000004,5.6717899999999997,4.4342300000000003,2.3043399999999998,4.8614899999999999,6.5871199999999996,7.3603899999999998,6.6567499999999997,7.4316700000000004,3.8885000000000001,2.8519999999999999,6.0165199999999999,4.7825300000000004,2.4895800000000001,4.0769299999999999,5.1081200000000004,7.1253299999999999,10.9922,8.4691399999999994,1.31653,6.03369,1.9838800000000001,2.0276700000000001,6.59504,0.89220999999999995,2.9200900000000001,1.3143499999999999
10/03/23 10:00,3.0087899999999999,,3.29834,1.7607299999999999,5.6668799999999999,0.8,2.1,1.5,1,0.5,3.1,7.4,1.2,8,3.8,2,1.9,1.9,3.44,2.2000000000000002,3.5,1.2563500000000001,10.4442,5.7633299999999998,0.28532000000000002,3.0505200000000001,2.0609299999999999,3.6718700000000002,4.6032500000000001,2.9405000000000001,4.0945499999999999,4.4272,3.1577199999999999,2,7.09,1.5,1.1000000000000001,1.44,6.2,0.8,1.9,4.0381799999999997,1.61168,9.5,0.9,12,4.0527300000000004,1.1833899999999999,4.7362799999999998,0.78093999999999997,,1.9014,1.8349,4.5082599999999999,3.0643600000000002,4.5,2.1,2.2999999999999998,4.5,6.7965099999999996,4.4071800000000003,2.36103,4.65313,6.6723999999999997,7.0011900000000002,6.0377999999999998,8.2608700000000006,3.8901599999999998,3.1579199999999998,5.1587199999999998,6.0936899999999996,2.5713900000000001,5.7013299999999996,4.6702199999999996,6.7442099999999998,10.856400000000001,8.1248199999999997,1.3346899999999999,2.2314799999999999,1.4940500000000001,1.6213299999999999,6.8706399999999999,0.82537000000000005,1.84131,1.31816
10/03/23 11:00,4.2462299999999997,,3.04047,3.4015,4.13443,0.4,1.9,1.4,1.5,0.2,2.9,8.1,1.1000000000000001,9,3.6,1.4,1.2,1.8,1.72,1.5,2.9,1.3828499999999999,9.9447100000000006,5.4921600000000002,4.64107,3.2583700000000002,1.56826,3.6802999999999999,4.58331,3.0277699999999999,4.1510800000000003,4.5890000000000004,3.6564700000000001,1.9,6.29,1,1.1000000000000001,1.08,5,1.7,2.7,2.8757600000000001,1.2036100000000001,1.1000000000000001,0.7,4.3,3.5554600000000001,1.1704000000000001,4.1909799999999997,0.92967999999999995,1.45166,1.6473100000000001,1.8964000000000001,4.3122299999999996,2.8706399999999999,4.4000000000000004,2,2.4,4.5999999999999996,8.35703,3.54135,2.9140100000000002,4.2563399999999998,4.4238999999999997,6.22377,8.2317999999999998,7.3909700000000003,4.5963000000000003,4.7736799999999997,4.8684500000000002,5.5311000000000003,2.4449900000000002,6.1046199999999997,5.4187200000000004,6.8154399999999997,10.967599999999999,8.2674299999999992,1.13049,2.1804100000000002,1.4844599999999999,1.6536,6.4184400000000004,0.98265999999999998,3.1550600000000002,1.51711
10/04/23 12:00,3.0436299999999998,,3.0818500000000002,2.20126,3.9763099999999998,0.2,1.4,1.1000000000000001,1.5,0.2,2.5,8.3000000000000007,1,7.8,3.3,1.5,1.3,1.5,1.27,1.5,3.5,1.3104899999999999,8.8991799999999994,5.2483300000000002,3.58446,3.4089499999999999,1.7291000000000001,3.7118899999999999,4.2775999999999996,3.5493399999999999,4.14147,3.7666300000000001,5.7778200000000002,0.9,4.8899999999999997,0.1,0.8,0.74,4.7,1.2,1.8,2.3927299999999998,1.36809,1.7,0.7,1.4,3.8787099999999999,1.55084,5.2527600000000003,0.57759000000000005,1.6834199999999999,1.8339099999999999,1.6677900000000001,4.6638700000000002,2.7937599999999998,4.5999999999999996,2.7,2,4.5999999999999996,7.5081499999999997,2.8086600000000002,3.5013399999999999,2.8236400000000001,2.5080399999999998,6.0939199999999998,5.3295300000000001,5.4637399999999996,4.3475299999999999,4.9424799999999998,,2.7962500000000001,2.4914900000000002,3.6297100000000002,6.3829799999999999,6.0186900000000003,11.289099999999999,7.4945500000000003,0.33191999999999999,1.8681300000000001,1.3490200000000001,1.6185499999999999,5.9595900000000004,1.0468599999999999,2.3614899999999999,2.82375
10/04/23 01:00,3.1575899999999999,,3.4653299999999998,1.75623,6.2521899999999997,1,0.8,1.4,1,0.1,2.1,8.1999999999999993,1,6.4,2.8,1.3,1.1000000000000001,1.6,1.46,1.4,4.2,1.7962499999999999,8.7638400000000001,4.3572300000000004,3.7004700000000001,2.9849600000000001,1.09554,3.4774400000000001,6.3677599999999996,4.9140499999999996,2.9,4.6821000000000002,2.3131699999999999,0.6,5.59,0.4,0.2,0.77,4.8,0.2,1.3,2.4085899999999998,1.5119100000000001,1.5,0.9,0.7,5.3413599999999999,0.95838000000000001,4.6343100000000002,0.70235000000000003,1.5603899999999999,1.58647,1.5596399999999999,3.8719299999999999,1.6249400000000001,5.4,2.2999999999999998,1.8,4.0999999999999996,4.8397500000000004,2.5339499999999999,1.77607,2.6921200000000001,1.19445,7.3444799999999999,4.6106699999999998,4.69841,2.7748400000000002,2.8772600000000002,,2.61633,2.3189099999999998,2.2239100000000001,3.37771,6.5787000000000004,9.6911900000000006,7.6231200000000001,0.21492,1.66334,0.85251999999999994,1.41865,5.0618400000000001,0.78215999999999997,3.1624400000000001,15.108700000000001
10/04/23 02:00,3.00671,,3.1357900000000001,1.8878699999999999,7.1492100000000001,1,0.7,0.8,1.4,0.4,2.1,7.9,1,6.6,3.1,1.5,1.1000000000000001,1.6,1.2,1.4,1.5,1.7160200000000001,7.7819799999999999,4.2478699999999998,1.83847,2.80016,1.3085500000000001,3.6332599999999999,4.7961099999999997,2.2313499999999999,2.6,5.7922000000000002,4.0377299999999998,0.5,4.79,0.5,0.2,1.07,3.3,0.1,1,2.4604900000000001,1.40805,0,0.4,0.4,5.8763800000000002,1.0744199999999999,4.3919600000000001,1.7598100000000001,1.6087199999999999,1.77725,,3.3916499999999998,2.30349,4.9000000000000004,2.1,1.7,4.0999999999999996,4.9831099999999999,2.4995699999999998,1.83128,2.4734099999999999,1.03929,6.2076900000000004,4.9901,4.84924,2.8556499999999998,1.9259599999999999,,2.3613400000000002,2.3346399999999998,1.73011,3.33474,6.2362200000000003,9.3269199999999994,7.4539099999999996,0.17857000000000001,1.3707,0.80684,1.35602,5.4543900000000001,0.81855999999999995,4.1371500000000001,31.521899999999999
10/04/23 03:00,3.2046199999999998,,3.4948899999999998,1.8889,6.9016799999999998,0.8,1.3,1.2,1.7,0.4,1.9,6.5,1.2,6.9,3.3,1.6,1.2,1.6,1.31,1.5,3.5,1.8844799999999999,7.9229500000000002,4.4414600000000002,2.2286000000000001,2.1797399999999998,1.9761200000000001,3.3384499999999999,4.2221500000000001,1.43493,1.9,,3.0188100000000002,0.4,4.29,0.3,0.2,0.95,3.5,0,1.4,2.3809800000000001,1.3903300000000001,0,0.5,0.3,5.0141,0.70643,6.2399199999999997,3.63036,1.76491,1.8389200000000001,1.9037999999999999,3.2025700000000001,2.2943600000000002,3.7,1.8,1.8,4.4000000000000004,4.9543499999999998,2.0483799999999999,2.47993,2.3359700000000001,1.1285700000000001,4.6015199999999998,3.4920900000000001,5.4402299999999997,4.0279299999999996,2.5903,,1.4654400000000001,2.31419,1.5,3.2713999999999999,5.6743699999999997,9.29603,7.7258199999999997,0.21954000000000001,0.96089999999999998,0.92203999999999997,1.65178,4.59415,0.60067999999999999,5.2417899999999999,21.197099999999999
10/04/23 04:00,3.0546799999999998,,2.9170799999999999,2.22655,6.6992200000000004,0.8,1.4,1.2,1.7,0.3,1.8,6.5,1,6.2,3.3,1.5,1,1.5,1.29,1.5,3.2,1.5122199999999999,,4.4621500000000003,0.68210999999999999,2.8126799999999998,1.8851199999999999,2.9755400000000001,3.7062200000000001,1.90907,2.2000000000000002,10.5878,2.3892699999999998,0.6,3.79,0.2,0.2,1.03,3.1,0,1,2.5264099999999998,1.4400500000000001,0,0.5,0.1,4.6764299999999999,0.83199999999999996,5.4182699999999997,1.1681299999999999,1.6245400000000001,1.4217299999999999,1.53729,4.0011599999999996,2.16404,4.2,2.2999999999999998,2.2000000000000002,4.2,5.5106400000000004,1.89391,2.34917,2.19706,0.98729999999999996,4.6311900000000001,3.54582,5.4954799999999997,2.8027199999999999,1.9738800000000001,,1.9737899999999999,2.4076499999999998,1.4673799999999999,3.14053,6.01478,8.9877699999999994,7.5137600000000004,0.19316,1.0575600000000001,1.15022,1.5935999999999999,5.5362099999999996,3.6799900000000001,3.4315099999999998,3.2389399999999999
10/04/23 05:00,3.28444,,3.7246800000000002,1.5220100000000001,6.0822500000000002,0.8,1.1000000000000001,1.2,1.6,0.5,2.9,5.0999999999999996,0.8,5.5,3.3,1.5,1.1000000000000001,1.7,1.49,1.5,3,1.52098,8.0191599999999994,4.28925,2.4613499999999999,2.4784199999999998,2.3597700000000001,2.6063200000000002,2.1640299999999999,1.5538099999999999,2.2000000000000002,11.501799999999999,2.3981400000000002,0.5,3.69,0.4,0.2,1.28,3.3,0,1.4,2.1351900000000001,1.4612400000000001,0,0.3,0.1,4.0557600000000003,0.36220999999999998,4.4348099999999997,0.59560999999999997,1.7036199999999999,1.6915199999999999,1.56667,2.2035100000000001,2.1631499999999999,4.9000000000000004,2,1.8,6.9,5.35778,1.8680099999999999,2.774,2.1953800000000001,0.90330999999999995,4.9450700000000003,4.4544899999999998,5.8473100000000002,2.5565899999999999,2.1611600000000002,,1.8169299999999999,2.5483699999999998,1.4275500000000001,3.68587,5.7955500000000004,8.3197399999999995,7.1731299999999996,0.18304000000000001,0.95159000000000005,1.4836,1.3765099999999999,4.93771,1.2731300000000001,3.3598400000000002,9.9241399999999995
10/04/23 06:00,3.01017,,4.4037199999999999,1.63636,6.3231299999999999,0.6,1,1.2,1,0.2,2.7,4.5,0.8,5.2,3.3,1.4,1.2,2,1.18,1.5,2.4,1.4163399999999999,7.86252,5.04366,2.45987,2.1136200000000001,2.4129200000000002,2.2153399999999999,2.2280199999999999,1.9874000000000001,2.1,4.2304300000000001,2.3848400000000001,0.5,3.79,0.5,0.3,1.0900000000000001,2.4,0,1.3,2.2761999999999998,1.57806,0,0.2,0,2.7634400000000001,0.30370999999999998,3.4380500000000001,0.53735999999999995,1.67675,1.8547199999999999,1.6800900000000001,3.0569299999999999,1.9910699999999999,3.7,2.6,1.6,3.9,5.61686,1.8077300000000001,2.20526,2.2461799999999998,1.1374599999999999,15.9918,3.8808500000000001,5.4573499999999999,2.7471800000000002,2.4332099999999999,,1.6303099999999999,2.4177499999999998,1.3875299999999999,2.65326,5.7357699999999996,8.3539499999999993,7.2588400000000002,0.24259,0.88561999999999996,1.2234499999999999,1.43533,4.1500599999999999,1.43733,3.8711500000000001,24.510200000000001
10/04/23 07:00,3.0464199999999999,3.85887,4.1606300000000003,1.95303,6.0741199999999997,0.9,1.7,1.5,0.9,0.3,2,5.0999999999999996,0.8,4.7,3.2,1.5,1.3,2.4,1.26,1.5,,1.4959,8.5105199999999996,6.1660300000000001,1.60406,2.37704,1.9767999999999999,2.0468700000000002,2.8340200000000002,1.9949600000000001,2.2000000000000002,2.8664399999999999,2.6589700000000001,0.3,3.19,0.5,0.2,1.1599999999999999,2.2000000000000002,0.2,0.8,2.3865500000000002,1.4167400000000001,0,0.3,0.1,3.3442099999999999,1.5029300000000001,2.99472,0.33396999999999999,1.7902400000000001,1.6167,1.3795999999999999,3.3890600000000002,1.6707099999999999,3.8,3.7,1.8,4,5.5438599999999996,1.6394200000000001,1.81792,1.91628,1.2344599999999999,8.3527199999999997,4.6566999999999998,6.1041299999999996,3.7380900000000001,1.71868,,2.4336799999999998,2.34815,1.4256200000000001,2.9750399999999999,5.6198399999999999,8.2493200000000009,6.91526,0.19055,0.77603999999999995,1.3819699999999999,1.5724,3.73821,1.1278300000000001,4.0876400000000004,4.5745699999999996
10/04/23 08:00,3.0536699999999999,3.83853,,4.0620900000000004,5.2679900000000002,1,1.3,1.3,0.6,0.3,2.2999999999999998,4,1.1000000000000001,4.5,2.2999999999999998,1.5,1.4,2.6,1.37,1.6,2.8,1.5019899999999999,8.0804899999999993,4.9836099999999997,1.8828,2.2093699999999998,3.08474,2.1830500000000002,2.4344999999999999,1.8726499999999999,1.8,2.3418299999999999,1.3755200000000001,0.4,3.19,0.5,0.2,0.83,2.1,0.1,1.1000000000000001,2.4741499999999998,1.4690300000000001,0,0.2,0.1,1.59083,1.06453,2.1575600000000001,1.5342800000000001,2.0404399999999998,1.5743400000000001,1.5722700000000001,3.83772,2.7400899999999999,2.7,4.5999999999999996,1.8,4.0999999999999996,3.5029300000000001,1.3163499999999999,2.7197800000000001,2.1992799999999999,1.70886,6.5110700000000001,4.2409400000000002,6.3858300000000003,4.0545999999999998,1.9670099999999999,,2.8623099999999999,2.5626899999999999,1.74329,3.21733,5.6814600000000004,8.2897400000000001,7.2019500000000001,0.19452,0.86904999999999999,1.2313099999999999,1.44696,3.7744200000000001,0.98651999999999995,4.1061199999999998,3.3179400000000001
10/04/23 09:00,3.0791300000000001,3.9367999999999999,3.2755899999999998,5.5642800000000001,4.5941299999999998,1,1.5,1.3,0.5,0.4,1.9,3.9,1.2,4.5,2.4,1.7,1.2,3,1.3,1.7,3.7,1.7561899999999999,9.1540700000000008,5.3680300000000001,2.7599300000000002,3.1209199999999999,1.75986,1.3589599999999999,2.47045,2.4285700000000001,1.8,2.4371399999999999,1.9030800000000001,0.5,3.59,0.5,0.2,1.19,2,0.1,1.1000000000000001,2.48001,1.5124299999999999,1.2,0.4,0.3,3.1003799999999999,0.53888000000000003,3.0057999999999998,0.93064999999999998,1.57308,1.61199,1.57409,3.5907800000000001,2.05145,3.1,2.4,2.2000000000000002,4.0999999999999996,3.43628,1.7093799999999999,1.97258,2.1209600000000002,1.93597,5.5682999999999998,4.3843800000000002,6.5006899999999996,2.62784,3.87554,1.49207,2.1019899999999998,2.5586099999999998,1.4012800000000001,2.4035899999999999,6.5713100000000004,8.4836299999999998,6.92117,0.22708,0.80496999999999996,1.1660900000000001,1.53681,3.8261400000000001,0.94089,3.6524399999999999,6.4087199999999998
10/04/23 10:00,3.3305099999999999,4.0535399999999999,2.3121700000000001,6.9345299999999996,4.8024899999999997,0.8,1.8,1.2,1.1000000000000001,0.3,2.2999999999999998,4.3,1.3,4.5,2.4,1.7,1.5,2.1,1.34,1.7,3.3,1.7646500000000001,8.4011700000000005,5.0931600000000001,1.8000400000000001,3.08405,1.9167799999999999,1.37792,1.8568899999999999,2.2533300000000001,1.8,4.8710000000000004,2.17056,0.4,2.99,0.3,0.5,1.27,2.2000000000000002,0.1,1.1000000000000001,2.4949599999999998,1.57474,0,,0.2,3.2562799999999998,0.48514000000000002,2.8964400000000001,0.27961000000000003,2.0043199999999999,1.4996700000000001,1.43764,3.1631100000000001,1.50051,2.7,2.1,1.8,3.9,3.8986399999999999,1.60812,2.7911299999999999,1.8667800000000001,1.45099,4.9410299999999996,4.4888300000000001,6.46671,3.02806,9.4713700000000003,0.82259000000000004,2.09327,2.3465099999999999,2.1015600000000001,2.2007500000000002,6.1725300000000001,7.9464499999999996,6.4091199999999997,0.19958999999999999,1.03939,1.2743500000000001,1.5046200000000001,4.1061800000000002,1.09795,2.5463200000000001,12.938599999999999
10/04/23 11:00,3.5222799999999999,3.8274400000000002,3.3412000000000002,4.5828300000000004,5.2495200000000004,1,1.8,1.3,0.3,0.4,2.9,2.9,1.5,4.5,2.4,1.5,1.4,1.8,1.51,1.6,2.7,1.5345899999999999,1.8435299999999999,4.4030399999999998,1.6197600000000001,2.99213,2.60989,1.3470299999999999,2.59016,2.2705199999999999,2,5.3269000000000002,2.0065300000000001,0.4,3.39,0.4,0.2,1.1299999999999999,1.8,0.2,1.4,2.4250799999999999,1.85903,2,,0.1,3.0109699999999999,0.47828999999999999,3.0275599999999998,0.45518999999999998,1.9627300000000001,1.5408500000000001,1.6505099999999999,2.0108899999999998,0.89898999999999996,2.7,1.7,1.8,3.9,3.10189,1.72811,1.5593900000000001,1.7367300000000001,1.47933,5.9085700000000001,4.59328,6.1577400000000004,2.65943,5.7779400000000001,0.97219999999999995,2.09755,2.5898699999999999,2.0172500000000002,2.6935099999999998,6.3054600000000001,8.2439300000000006,5.1515300000000002,0.35766999999999999,0.90132000000000001,1.31982,1.5341800000000001,3.5771299999999999,0.8286,2.7443399999999998,12.9869
10/04/23 12:00,3.50325,4.2404799999999998,3.4379900000000001,3.78383,5.3049400000000002,1.4,3.7,1.3,0.3,0.1,2.2999999999999998,3.4,2,4.4000000000000004,2.7,1.6,1.2,2.2000000000000002,1.43,1.8,3,1.4198200000000001,3.64716,3.7956699999999999,,2.6975899999999999,1.85575,1.01291,2.68913,3.1459700000000002,1.7,3.5728200000000001,1.9843599999999999,0.3,3.19,0.4,0.3,1.22,1.8,0.2,1.5,2.4815999999999998,1.65106,0,,0.9,3.4919899999999999,0.43147000000000002,1.5740700000000001,0.41994999999999999,1.6194299999999999,2.1698499999999998,1.9173,3.58989,0.91578999999999999,3.9,1.7,1.9,3.9,3.3811499999999999,1.70244,1.75142,1.8837699999999999,1.14584,5.1867999999999999,4.6368900000000002,6.0202499999999999,2.5305,2.96286,0.75507000000000002,1.74865,2.91981,1.5665500000000001,3.5291199999999998,5.9897999999999998,7.6641199999999996,6.9958,0.31605,0.98773999999999995,1.4580500000000001,1.6472899999999999,3.54365,0.85136000000000001,3.63618,12.7538
10/04/23 01:00,3.3595899999999999,4.1902400000000002,3.4291299999999998,3.3310499999999998,4.8579100000000004,1,4.4000000000000004,1.2,0.4,0.3,1.9,4.2,1.1000000000000001,4.5,2.6,1.5,1.4,4.7,1.62,1.6,3.6,1.39266,5.1574400000000002,4.2995900000000002,1.74315,2.81175,2.5502899999999999,1.21366,2.7920099999999999,2.3784000000000001,1.6,4.3774699999999998,1.21001,0.5,2.39,0.4,0.4,1.31,2.2000000000000002,0.3,1.5,2.0952700000000002,1.52762,0,1.5,0.8,4.2656099999999997,0.50860000000000005,1.26498,0.40057999999999999,1.6535599999999999,1.67204,1.7363299999999999,3.0025499999999998,1.8211999999999999,4.4000000000000004,1.4,2.2999999999999998,3.8,3.6143399999999999,1.6423000000000001,2.4209700000000001,1.42862,1.08321,4.6047900000000004,5.0859300000000003,6.4393599999999998,3.2278699999999998,3.92754,1.17076,1.70174,2.9426899999999998,1.1594,3.1966999999999999,5.8741700000000003,7.5600899999999998,6.9943200000000001,0.26834999999999998,0.99116000000000004,1.51739,1.65984,3.2047300000000001,0.92225000000000001,4.1873899999999997,10.683299999999999
10/04/23 02:00,3.4688599999999998,3.9981300000000002,3.3412000000000002,3.0903900000000002,4.6997900000000001,0.9,5.7,1.2,0.8,0.6,1.7,3.9,0.8,4.5999999999999996,2.5,1.5,1.4,2.6,1.34,1.5,3.3,1.45743,4.2353100000000001,3.1690900000000002,1.56138,2.91655,1.9003099999999999,1.3140400000000001,2.2547199999999998,2.5488200000000001,1.8,4.6797000000000004,0.91961999999999999,0.5,3.49,0.1,0.2,1.02,1,0.2,1.5,2.3470599999999999,1.58046,0.4,1.4,0.6,2.94964,0.35508000000000001,1.30636,1.1980200000000001,1.61974,1.74376,1.5308999999999999,2.7423899999999999,1.6085400000000001,2.9,1.7,2.2000000000000002,4,3.3769900000000002,1.7332000000000001,3.12906,1.6850099999999999,1.12127,4.9494100000000003,4.7829899999999999,6.4530000000000003,3.0385,3.0301100000000001,1.1231899999999999,1.5784899999999999,2.8950100000000001,1.2337199999999999,3.0161899999999999,6.1799900000000001,7.6699599999999997,6.8443300000000002,0.19852,1.08212,1.40506,1.93269,3.6938800000000001,1.4585999999999999,4.3359100000000002,5.8273099999999998
